timestamp,ATTITUDE.time_boot_ms,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.yaw,ATTITUDE.rollspeed,ATTITUDE.pitchspeed,ATTITUDE.yawspeed,LOCAL_POSITION_NED.time_boot_ms,LOCAL_POSITION_NED.x,LOCAL_POSITION_NED.y,LOCAL_POSITION_NED.z,LOCAL_POSITION_NED.vx,LOCAL_POSITION_NED.vy,LOCAL_POSITION_NED.vz,GPS_RAW_INT.time_usec,GPS_RAW_INT.fix_type,GPS_RAW_INT.lat,GPS_RAW_INT.lon,GPS_RAW_INT.alt,GPS_RAW_INT.eph,GPS_RAW_INT.epv,GPS_RAW_INT.vel,GPS_RAW_INT.cog,GPS_RAW_INT.satellites_visible,GPS_DATE_TIME.year,GPS_DATE_TIME.month,GPS_DATE_TIME.day,GPS_DATE_TIME.hour,GPS_DATE_TIME.min,GPS_DATE_TIME.sec,GPS_DATE_TIME.clockStat,GPS_DATE_TIME.visSat,GPS_DATE_TIME.useSat,GPS_DATE_TIME.GppGl,GPS_DATE_TIME.sigUsedMask,GPS_DATE_TIME.percentUsed,SLUGS_NAVIGATION.u_m,SLUGS_NAVIGATION.phi_c,SLUGS_NAVIGATION.theta_c,SLUGS_NAVIGATION.psiDot_c,SLUGS_NAVIGATION.ay_body,SLUGS_NAVIGATION.totalDist,SLUGS_NAVIGATION.dist2Go,SLUGS_NAVIGATION.fromWP,SLUGS_NAVIGATION.toWP,SLUGS_NAVIGATION.h_c,RAW_IMU.time_usec,RAW_IMU.xacc,RAW_IMU.yacc,RAW_IMU.zacc,RAW_IMU.xgyro,RAW_IMU.ygyro,RAW_IMU.zgyro,RAW_IMU.xmag,RAW_IMU.ymag,RAW_IMU.zmag,SCALED_PRESSURE.time_boot_ms,SCALED_PRESSURE.press_abs,SCALED_PRESSURE.press_diff,SCALED_PRESSURE.temperature,CPU_LOAD.sensLoad,CPU_LOAD.ctrlLoad,CPU_LOAD.batVolt,HEARTBEAT.type,HEARTBEAT.autopilot,HEARTBEAT.base_mode,HEARTBEAT.custom_mode,HEARTBEAT.system_status,HEARTBEAT.mavlink_version,SYS_STATUS.onboard_control_sensors_present,SYS_STATUS.onboard_control_sensors_enabled,SYS_STATUS.onboard_control_sensors_health,SYS_STATUS.load,SYS_STATUS.voltage_battery,SYS_STATUS.current_battery,SYS_STATUS.battery_remaining,SYS_STATUS.drop_rate_comm,SYS_STATUS.errors_comm,SYS_STATUS.errors_count1,SYS_STATUS.errors_count2,SYS_STATUS.errors_count3,SYS_STATUS.errors_count4,RC_CHANNELS_RAW.time_boot_ms,RC_CHANNELS_RAW.port,RC_CHANNELS_RAW.chan1_raw,RC_CHANNELS_RAW.chan2_raw,RC_CHANNELS_RAW.chan3_raw,RC_CHANNELS_RAW.chan4_raw,RC_CHANNELS_RAW.chan5_raw,RC_CHANNELS_RAW.chan6_raw,RC_CHANNELS_RAW.chan7_raw,RC_CHANNELS_RAW.chan8_raw,RC_CHANNELS_RAW.rssi,SERVO_OUTPUT_RAW.time_usec,SERVO_OUTPUT_RAW.port,SERVO_OUTPUT_RAW.servo1_raw,SERVO_OUTPUT_RAW.servo2_raw,SERVO_OUTPUT_RAW.servo3_raw,SERVO_OUTPUT_RAW.servo4_raw,SERVO_OUTPUT_RAW.servo5_raw,SERVO_OUTPUT_RAW.servo6_raw,SERVO_OUTPUT_RAW.servo7_raw,SERVO_OUTPUT_RAW.servo8_raw,SCALED_IMU.time_boot_ms,SCALED_IMU.xacc,SCALED_IMU.yacc,SCALED_IMU.zacc,SCALED_IMU.xgyro,SCALED_IMU.ygyro,SCALED_IMU.zgyro,SCALED_IMU.xmag,SCALED_IMU.ymag,SCALED_IMU.zmag,RAW_PRESSURE.time_usec,RAW_PRESSURE.press_abs,RAW_PRESSURE.press_diff1,RAW_PRESSURE.press_diff2,RAW_PRESSURE.temperature,MID_LVL_CMDS.target,MID_LVL_CMDS.hCommand,MID_LVL_CMDS.uCommand,MID_LVL_CMDS.rCommand,SENSOR_DIAG.float1,SENSOR_DIAG.float2,SENSOR_DIAG.int1,SENSOR_DIAG.char1,VOLT_SENSOR.r2Type,VOLT_SENSOR.voltage,VOLT_SENSOR.reading2,STATUS_GPS.csFails,STATUS_GPS.gpsQuality,STATUS_GPS.msgsType,STATUS_GPS.posStatus,STATUS_GPS.magVar,STATUS_GPS.magDir,STATUS_GPS.modeInd,NOVATEL_DIAG.timeStatus,NOVATEL_DIAG.receiverStatus,NOVATEL_DIAG.solStatus,NOVATEL_DIAG.posType,NOVATEL_DIAG.velType,NOVATEL_DIAG.posSolAge,NOVATEL_DIAG.csFails,PTZ_STATUS.zoom,PTZ_STATUS.pan,PTZ_STATUS.tilt
4284098.11200000,4284098112,-0.380253553391,0.389025211334,6.283182621,-0.000439462368377,0.000439462368377,0.000166324796737,,,,,,,,4288098112,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4286098112,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289098.11200000,,,,,,,,,,,,,,,3130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1130816,0,0,0,0,0,0,0,0,0,4289098112,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4155,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4149,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6130.81600000,,,,,,,,,,,,,,,8130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.15030452144e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6130816,0,13445,12881,9191,12944,7529,0,9210,0,0,7130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9130.81600000,9130816,-0.381137400866,0.389965891838,6.28318214417,-0.000439974595793,0.000439974595793,0.000166837024153,,,,,,,,13130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,11130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14130.81600000,,,,,,,,,,,,,,,23130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,21130816,0,0,0,0,0,0,0,0,0,14130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4152,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4155,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26130.81600000,,,,,,,,,,,,,,,28130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.14609984989e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26130816,0,13445,12880,9191,12944,7528,0,9210,0,0,27130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29130.81600000,29130816,-0.382024973631,0.390907049179,6.28318214417,-0.000440486823209,0.000440486823209,0.000167349251569,,,,,,,,33130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,31130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34130.81600000,,,,,,,,,,,,,,,43130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,41130816,0,0,0,0,0,0,0,0,0,34130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4147,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4158,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46130.81600000,,,,,,,,,,,,,,,48130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.15202823349e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46130816,0,13445,12880,9192,12944,7527,0,9210,0,0,47130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49130.81600000,49130816,-0.382915019989,0.391850680113,6.28318214417,-0.000440999050625,0.000440999050625,0.000167861478985,,,,,,,,53130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,51130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54130.81600000,,,,,,,,,,,,,,,63130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,61130816,0,0,0,0,0,0,0,0,0,54130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4156,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4155,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66130.81600000,,,,,,,,,,,,,,,68130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.15175421833e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66130816,0,13445,12881,9192,12945,7529,0,9210,0,0,67130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69130.81600000,69130816,-0.383807599545,0.392796784639,6.28318214417,-0.000441511278041,0.000441511278041,0.000168373706401,,,,,,,,73130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,71130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74130.81600000,,,,,,,,,,,,,,,83130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,81130816,0,0,0,0,0,0,0,0,0,74130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4150,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4152,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86130.81600000,,,,,,,,,,,,,,,88130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.14513804398e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86130816,0,13445,12880,9191,12944,7528,0,9210,0,0,87130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89130.81600000,89130816,-0.3847001791,0.393743157387,6.28318214417,-0.000442023505457,0.000442023505457,0.000168885933817,,,,,,,,93130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,91130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94130.81600000,,,,,,,,,,,,,,,103130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,101130816,0,0,0,0,0,0,0,0,0,94130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4146,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4157,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106130.81600000,,,,,,,,,,,,,,,108130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.14760799205e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106130816,0,13445,12881,9192,12946,7528,0,9210,0,0,107130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109130.81600000,109130816,-0.385593026876,0.394689649343,6.28318214417,-0.000442535732873,0.000442535732873,0.000169398161233,,,,,,,,113130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,111130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114130.81600000,,,,,,,,,,,,,,,123130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,121130816,0,0,0,0,0,0,0,0,0,114130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4150,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4151,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126130.81600000,,,,,,,,,,,,,,,128130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.13384582424e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126130816,0,13448,12880,9191,12945,7527,0,9210,0,0,127130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129130.81600000,129130816,-0.386485993862,0.395637989044,6.28318214417,-0.000443047960289,0.000443047960289,0.000169910388649,,,,,,,,133130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,131130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134130.81600000,,,,,,,,,,,,,,,143130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,141130816,0,0,0,0,0,0,0,0,0,134130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4150,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4193,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146130.81600000,,,,,,,,,,,,,,,148130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.13557144211e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146130816,0,13446,12881,9192,12945,7528,0,9210,0,0,147130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149130.81600000,149130816,-0.387379288673,0.396590769291,6.28318214417,-0.000443560187705,0.000443560187705,0.000170422616065,,,,,,,,153130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,151130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154130.81600000,,,,,,,,,,,,,,,163130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,161130816,0,0,0,0,0,0,0,0,0,154130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4148,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4152,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166130.81600000,,,,,,,,,,,,,,,168130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.15048748055e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166130816,0,13447,12881,9192,12945,7529,0,9210,0,0,167130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169130.81600000,169130816,-0.388276278973,0.397543728352,6.28318166733,-0.000444072415121,0.000444072415121,0.000170934843482,,,,,,,,173130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,171130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174130.81600000,,,,,,,,,,,,,,,183130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,181130816,0,0,0,0,0,0,0,0,0,174130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4152,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4152,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186130.81600000,,,,,,,,,,,,,,,188130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.14291161787e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186130816,0,13445,12881,9192,12946,7528,0,9210,0,0,187130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189130.81600000,189130816,-0.389175862074,0.398496896029,6.28318166733,-0.000444584642537,0.000444584642537,0.000171447070898,,,,,,,,193130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,191130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194130.81600000,,,,,,,,,,,,,,,203130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,201130816,0,0,0,0,0,0,0,0,0,194130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4156,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4151,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206130.81600000,,,,,,,,,,,,,,,208130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.14528521595e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206130816,0,13446,12881,9193,12947,7529,0,9210,0,0,207130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209130.81600000,209130816,-0.39007550478,0.399450212717,6.28318166733,-0.000445096869953,0.000445096869953,0.000171959298314,,,,,,,,213130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,211130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214130.81600000,,,,,,,,,,,,,,,223130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,221130816,0,0,0,0,0,0,0,0,0,214130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4157,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4152,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226130.81600000,,,,,,,,,,,,,,,228130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.13714247647e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226130816,0,13446,12883,9193,12946,7529,0,9210,0,0,227130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229130.81600000,229130816,-0.390975385904,0.40040370822,6.28318166733,-0.000445609097369,0.000445609097369,0.00017247152573,,,,,,,,233130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,231130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234130.81600000,,,,,,,,,,,,,,,243130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,241130816,0,0,0,0,0,0,0,0,0,234130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4151,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244130.81600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244130816,1014.00952148,0.0,1504,,,,1,0,64,5,4,3,0,0,0,4152,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246130.81600000,,,,,,,,,,,,,,,248130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0316227786243,0.00128875242081,0.0,0.399659723043,-2.13378992006e-15,90.0,0.0316227786243,1,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246130816,0,13445,12881,9192,12945,7528,0,9210,0,0,247130816,0,919,1344,1294,1288,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249130.81600000,249130816,-0.391875445843,0.401357293129,6.28318166733,-0.000446121324785,0.000446121324785,0.000172983753146,,,,,,,,253130816,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,251130816,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,64,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
